inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,8,5.0,4,1.0013404543999824,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,8,5.0,4,0.9720173055999866,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,8,3.0352746175929832,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,8,1.8186575680013184,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,8,3.0322529087930064,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,8,1.8171317824013453,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,8,1.9551114112004764,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,8,1.3680183295999866,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,8,5.0,8,1.5610209536000883,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,8,5.0,8,1.3680173055999867,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,12,4.452153113583951,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,12,2.538555571197118,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,12,4.4468596031839684,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,12,2.536181190397159,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,12,2.5820686207966457,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,12,1.6144462848011407,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
